Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Amen Thompson,23.0,HOU,PG,71.0,71.0,2649.0,18.4,0.585,0.116,0.368,9.1,14.2,11.7,20.3,1.9,1.6,13.9,20.0,5.3,3.3,8.6,0.156,1.4,0.9,2.2,2.8,
2.0,Kevin Durant,37.0,HOU,SF,70.0,70.0,2557.0,20.9,0.638,0.326,0.336,1.6,14.7,8.2,20.0,1.2,2.2,13.7,27.1,6.4,2.8,9.2,0.173,4.1,0.1,4.2,4.0,AS
3.0,Desmond Bane,27.0,ORL,SG,73.0,73.0,2498.0,17.1,0.608,0.351,0.274,3.9,9.8,6.8,19.4,1.5,1.1,10.6,23.3,4.6,2.2,6.8,0.13,1.7,-0.4,1.3,2.1,
4.0,Toumani Camara,25.0,POR,PF,75.0,75.0,2490.0,10.8,0.571,0.664,0.164,5.0,12.0,8.4,10.7,1.5,1.1,14.0,16.1,1.5,2.2,3.7,0.072,-1.3,-0.2,-1.5,0.3,
5.0,Mikal Bridges,29.0,NYK,SF,74.0,74.0,2469.0,15.4,0.582,0.435,0.096,3.3,10.1,6.7,16.3,1.9,2.5,7.5,17.4,4.3,3.1,7.4,0.144,1.3,1.4,2.8,3.0,
6.0,Jamal Murray,28.0,DEN,PG,70.0,70.0,2461.0,22.0,0.62,0.406,0.293,1.4,12.1,7.0,31.9,1.2,0.9,10.0,28.3,7.3,1.5,8.8,0.172,5.5,-1.5,4.0,3.8,AS
7.0,Julius Randle,31.0,MIN,PF,74.0,74.0,2448.0,18.4,0.58,0.285,0.404,5.7,16.8,11.3,23.3,1.6,0.6,13.3,26.5,3.9,3.0,6.9,0.136,1.3,0.0,1.3,2.0,
8.0,Jabari Smith Jr.,22.0,HOU,PF,69.0,69.0,2432.0,13.5,0.568,0.492,0.218,4.8,17.0,11.0,7.5,1.1,2.4,9.1,18.0,3.0,2.9,5.9,0.116,-0.6,-0.1,-0.7,0.8,
9.0,Scottie Barnes,24.0,TOR,PF,71.0,71.0,2413.0,19.2,0.578,0.204,0.26,6.5,19.4,12.9,24.9,2.0,4.4,14.2,23.5,2.9,3.9,6.8,0.136,1.7,2.2,3.8,3.5,AS
10.0,Derrick White,31.0,BOS,SG,70.0,70.0,2398.0,16.5,0.526,0.572,0.19,3.6,10.5,7.1,23.1,1.8,4.0,10.0,22.9,3.2,3.3,6.5,0.13,2.3,1.0,3.4,3.3,
11.0,Nickeil Alexander-Walker,27.0,ATL,SG,72.0,65.0,2390.0,16.2,0.603,0.525,0.265,2.1,9.3,5.7,16.3,1.9,1.4,10.8,23.9,3.1,2.4,5.5,0.11,1.3,-0.5,0.7,1.6,
12.0,Brandon Ingram,28.0,TOR,SF,70.0,70.0,2380.0,15.9,0.566,0.277,0.268,2.6,16.2,9.3,16.8,1.1,2.1,11.7,27.0,0.9,2.7,3.6,0.072,0.7,-0.6,0.0,1.2,AS
13.0,Jalen Brunson,29.0,NYK,PG,68.0,68.0,2379.0,20.1,0.579,0.361,0.291,1.3,9.4,5.3,30.7,1.1,0.3,9.4,30.4,6.0,2.1,8.1,0.164,3.9,-1.0,3.0,3.0,AS
14.0,Tyrese Maxey,25.0,PHI,PG,62.0,62.0,2377.0,22.5,0.59,0.405,0.278,0.8,11.2,6.0,29.3,2.5,2.0,9.1,29.7,5.6,2.5,8.0,0.162,5.3,0.6,5.9,4.7,AS
15.0,DeMar DeRozan,36.0,SAC,PF,74.0,74.0,2337.0,17.7,0.592,0.146,0.432,1.6,9.3,5.3,20.0,1.6,0.9,7.5,22.7,4.9,0.4,5.3,0.108,0.8,-1.0,-0.3,1.0,
16.0,VJ Edgecombe,20.0,PHI,SG,67.0,67.0,2337.0,13.9,0.541,0.415,0.18,5.1,12.9,8.9,16.8,1.9,1.5,10.8,20.2,1.7,2.1,3.8,0.079,-0.4,-0.2,-0.6,0.8,
17.0,Jalen Johnson,24.0,ATL,SF,66.0,66.0,2335.0,21.0,0.584,0.281,0.312,4.3,27.3,15.6,34.6,1.7,1.2,14.7,27.1,3.7,3.5,7.1,0.147,3.3,1.3,4.6,3.9,AS
18.0,Dyson Daniels,22.0,ATL,SG,70.0,70.0,2321.0,15.3,0.538,0.144,0.152,7.6,14.4,11.0,24.0,2.7,1.2,14.2,16.0,2.6,3.1,5.7,0.118,-0.7,1.6,0.9,1.7,
19.0,Payton Pritchard,28.0,BOS,PG,71.0,49.0,2310.0,16.8,0.576,0.518,0.128,2.9,10.5,6.8,23.7,1.2,0.4,8.7,21.4,5.2,2.2,7.4,0.154,2.3,-0.3,1.9,2.3,
20.0,Kon Knueppel,20.0,CHO,SF,73.0,72.0,2304.0,17.9,0.648,0.601,0.219,4.4,14.7,9.7,17.0,1.1,0.7,11.9,22.3,5.7,2.2,7.9,0.164,3.8,-0.3,3.5,3.2,
21.0,Donte DiVincenzo,29.0,MIN,SG,74.0,74.0,2290.0,12.9,0.573,0.764,0.126,3.2,12.0,7.7,17.3,2.1,1.1,12.1,16.8,2.4,2.8,5.2,0.108,0.2,0.9,1.0,1.8,
22.0,Ryan Rollins,23.0,MIL,PG,71.0,64.0,2275.0,16.0,0.579,0.439,0.15,2.6,13.4,8.1,27.0,2.3,1.3,15.6,24.1,1.3,1.7,3.1,0.065,0.5,-0.5,0.0,1.1,
23.0,Trey Murphy III,25.0,NOP,SF,64.0,64.0,2272.0,18.5,0.614,0.541,0.234,3.0,14.5,8.7,16.3,2.1,0.9,9.3,22.9,4.5,1.6,6.1,0.129,3.1,-0.6,2.5,2.6,
24.0,Jaden McDaniels,25.0,MIN,PF,71.0,71.0,2262.0,14.0,0.617,0.313,0.225,3.7,10.8,7.3,12.3,1.7,2.7,13.2,18.3,2.6,2.7,5.3,0.113,-0.8,0.7,-0.2,1.0,
25.0,James Harden,36.0,2TM,PG,64.0,64.0,2242.0,21.1,0.612,0.511,0.474,2.0,14.0,8.1,35.4,1.6,1.1,15.4,28.9,5.4,1.9,7.3,0.157,4.8,-0.7,4.1,3.5,
25.0,James Harden,36.0,LAC,PG,44.0,44.0,1559.0,21.8,0.598,0.505,0.485,2.1,13.4,7.9,36.4,1.8,1.0,14.8,31.2,3.5,1.3,4.8,0.149,4.8,-1.0,3.8,2.3,
25.0,James Harden,36.0,CLE,PG,20.0,20.0,683.0,19.6,0.654,0.53,0.444,1.9,15.3,8.6,33.2,1.1,1.4,17.2,23.6,1.9,0.6,2.5,0.175,5.0,-0.1,4.9,1.2,
26.0,Rudy Gobert,33.0,MIN,C,71.0,71.0,2232.0,17.9,0.671,0.009,0.638,14.2,25.7,20.1,7.3,1.2,4.6,14.2,12.9,4.7,3.8,8.5,0.182,0.2,0.9,1.1,1.8,
27.0,Luka Dončić,26.0,LAL,PG,62.0,62.0,2229.0,28.0,0.615,0.474,0.443,2.2,22.7,12.8,40.2,2.2,1.4,12.8,38.1,6.5,2.8,9.3,0.201,7.9,1.2,9.1,6.3,AS
28.0,Jaylen Brown,29.0,BOS,SF,65.0,65.0,2228.0,22.3,0.573,0.26,0.345,3.8,18.5,11.2,26.6,1.5,1.2,12.6,36.1,3.4,3.1,6.5,0.141,3.8,0.0,3.8,3.3,AS
29.0,Paolo Banchero,23.0,ORL,PF,63.0,63.0,2208.0,18.3,0.571,0.242,0.503,3.8,23.1,13.3,23.0,0.9,1.6,13.0,27.9,2.2,2.5,4.7,0.103,1.8,-0.1,1.7,2.1,
30.0,Donovan Mitchell,29.0,CLE,SG,65.0,65.0,2180.0,22.8,0.609,0.446,0.303,2.4,12.3,7.3,28.2,2.2,0.8,11.0,32.3,5.3,2.3,7.6,0.168,5.2,-0.2,5.0,3.9,AS
31.0,Immanuel Quickley,26.0,TOR,PG,67.0,67.0,2174.0,16.7,0.579,0.525,0.234,1.8,12.5,7.1,26.6,2.0,0.2,9.4,21.2,3.8,2.4,6.2,0.138,1.9,0.4,2.3,2.3,
32.0,Miles Bridges,27.0,CHO,PF,69.0,69.0,2169.0,15.4,0.561,0.433,0.241,3.4,17.3,10.5,15.8,0.9,1.3,8.7,22.5,3.2,2.2,5.4,0.12,0.8,-0.3,0.5,1.4,
33.0,Alperen Şengün,23.0,HOU,C,64.0,64.0,2152.0,21.1,0.563,0.11,0.34,9.9,19.4,14.7,28.9,1.8,3.0,15.2,26.7,3.5,3.2,6.7,0.15,2.5,1.4,3.9,3.1,AS
34.0,Matas Buzelis,21.0,CHI,PF,73.0,73.0,2142.0,15.0,0.591,0.512,0.247,3.9,16.7,10.4,10.1,1.1,4.5,12.7,22.7,0.7,2.0,2.7,0.061,-0.5,-0.4,-0.9,0.6,
35.0,Karl-Anthony Towns,30.0,NYK,C,69.0,69.0,2132.0,21.7,0.615,0.304,0.406,11.0,31.7,21.3,13.7,1.4,1.8,13.1,26.0,4.9,3.7,8.6,0.194,2.4,0.4,2.8,2.6,AS
36.0,Saddiq Bey,26.0,NOP,SF,68.0,60.0,2112.0,17.2,0.58,0.43,0.307,5.8,13.7,9.7,12.3,1.5,0.3,6.0,21.5,4.3,1.0,5.3,0.12,2.3,-1.8,0.5,1.3,
37.0,Naji Marshall,28.0,DAL,SF,71.0,44.0,2108.0,15.7,0.599,0.262,0.37,3.3,13.5,8.5,16.4,1.7,0.2,11.2,20.6,2.6,1.8,4.5,0.102,-0.5,0.1,-0.4,0.9,
38.0,Collin Gillespie,26.0,PHO,PG,73.0,54.0,2107.0,15.8,0.586,0.683,0.108,3.9,12.2,7.9,23.8,2.2,0.7,12.4,18.8,3.7,2.3,6.0,0.137,2.3,0.6,2.9,2.6,
39.0,Onyeka Okongwu,25.0,ATL,C,68.0,57.0,2107.0,16.1,0.594,0.442,0.229,6.4,20.6,13.4,14.4,1.7,3.1,11.9,19.7,2.4,3.0,5.4,0.124,-0.1,0.8,0.7,1.4,
40.0,Brandin Podziemski,22.0,GSW,SG,74.0,35.0,2105.0,14.4,0.569,0.475,0.27,3.7,17.3,10.4,19.5,1.9,0.6,12.4,19.7,2.1,2.3,4.4,0.099,-0.1,0.0,-0.1,1.0,
41.0,Cooper Flagg,19.0,DAL,SF,62.0,62.0,2101.0,17.5,0.55,0.205,0.284,3.9,16.6,10.3,21.4,1.7,2.3,11.4,26.0,1.1,2.3,3.4,0.078,0.7,0.5,1.2,1.7,
42.0,Cade Cunningham,24.0,DET,PG,61.0,61.0,2096.0,21.9,0.567,0.308,0.33,2.9,15.0,9.0,44.7,2.1,2.5,14.6,30.6,4.3,3.5,7.8,0.179,5.0,1.6,6.5,4.5,AS
43.0,Bam Adebayo,28.0,MIA,C,65.0,65.0,2086.0,18.5,0.547,0.347,0.365,6.6,25.4,15.9,13.4,1.7,1.9,8.3,25.5,2.1,3.3,5.5,0.125,1.3,0.5,1.8,2.0,
44.0,CJ McCollum,34.0,2TM,PG,70.0,54.0,2083.0,15.9,0.567,0.447,0.215,3.0,9.4,6.1,19.4,1.2,1.2,9.7,25.8,1.8,0.8,2.6,0.061,1.3,-2.0,-0.7,0.7,
44.0,CJ McCollum,34.0,WAS,SG,35.0,35.0,1082.0,15.3,0.573,0.461,0.193,2.2,10.1,6.1,18.1,1.1,0.7,9.2,24.4,1.1,-0.1,1.0,0.046,1.2,-2.7,-1.5,0.1,
44.0,CJ McCollum,34.0,ATL,PG,35.0,19.0,1001.0,16.5,0.562,0.432,0.237,3.7,8.6,6.1,20.8,1.4,1.7,10.2,27.3,0.7,0.9,1.6,0.076,1.5,-1.3,0.2,0.6,
45.0,Shai Gilgeous-Alexander,27.0,OKC,PG,62.0,62.0,2070.0,31.2,0.665,0.228,0.461,1.7,12.0,7.1,35.1,2.1,2.4,8.3,33.4,10.3,3.8,14.2,0.328,8.8,3.1,11.9,7.2,AS
46.0,Anthony Edwards,24.0,MIN,SG,58.0,58.0,2061.0,22.3,0.621,0.418,0.359,1.9,13.6,7.9,17.6,1.9,2.0,10.7,31.5,4.1,2.6,6.7,0.157,5.0,-0.1,4.9,3.6,AS
47.0,Nikola Jokić,30.0,DEN,C,59.0,59.0,2059.0,32.6,0.675,0.266,0.429,9.9,30.6,20.7,51.6,2.0,2.1,15.8,30.6,10.5,3.1,13.6,0.317,10.2,4.1,14.3,8.4,AS
48.0,Royce O'Neale,32.0,PHO,SF,71.0,66.0,2057.0,11.5,0.591,0.831,0.055,2.8,16.0,9.2,13.1,1.9,1.3,13.9,14.4,1.7,2.5,4.1,0.097,-0.4,0.9,0.6,1.3,
49.0,Wendell Carter Jr.,26.0,ORL,C,69.0,69.0,2047.0,14.4,0.614,0.369,0.36,7.8,20.7,14.2,9.9,1.3,1.9,11.3,15.6,3.2,2.5,5.6,0.132,-0.8,0.5,-0.3,0.9,
50.0,Julian Champagnie,24.0,SAS,SF,74.0,60.0,2046.0,13.0,0.612,0.756,0.208,3.6,18.4,11.2,6.9,1.4,1.4,9.0,15.2,2.5,3.1,5.6,0.131,0.5,0.9,1.3,1.7,
51.0,Max Christie,22.0,DAL,SG,69.0,60.0,2031.0,11.1,0.606,0.606,0.178,0.8,10.9,6.0,9.5,1.0,1.0,11.3,16.5,1.2,1.3,2.6,0.061,-0.9,-0.5,-1.4,0.3,
52.0,Kris Dunn,31.0,LAC,PG,74.0,63.0,2028.0,11.6,0.582,0.442,0.175,3.3,10.7,7.1,17.9,2.9,0.6,17.1,12.5,1.7,2.0,3.8,0.089,-2.2,1.4,-0.8,0.6,
53.0,Bub Carrington,20.0,WAS,PG,73.0,39.0,2017.0,9.8,0.554,0.57,0.16,1.7,12.1,6.9,22.3,1.1,0.7,19.4,17.4,-0.1,0.0,-0.1,-0.003,-2.2,-2.2,-4.5,-1.3,
54.0,Quentin Grimes,25.0,PHI,SG,67.0,19.0,2015.0,13.2,0.59,0.516,0.329,2.3,11.3,6.7,16.3,1.5,1.2,13.8,19.0,1.9,1.4,3.4,0.08,-0.7,-0.6,-1.3,0.3,
55.0,Tim Hardaway Jr.,33.0,DEN,SG,74.0,5.0,1994.0,13.6,0.626,0.702,0.258,0.9,9.5,5.4,6.9,0.9,0.4,4.9,18.7,3.3,0.8,4.1,0.099,1.3,-2.0,-0.7,0.6,
56.0,OG Anunoby,28.0,NYK,PF,60.0,60.0,1994.0,15.7,0.619,0.488,0.274,4.4,12.9,8.6,9.3,2.4,2.1,12.5,19.9,2.6,2.9,5.5,0.132,0.8,1.2,1.9,2.0,
57.0,De'Aaron Fox,28.0,SAS,PG,64.0,64.0,1992.0,17.9,0.582,0.376,0.243,2.1,10.6,6.5,30.0,1.8,0.8,12.4,25.0,3.2,2.7,5.9,0.142,1.8,0.6,2.4,2.2,AS
58.0,Pascal Siakam,31.0,IND,PF,59.0,59.0,1970.0,18.3,0.559,0.254,0.335,4.6,17.3,10.8,19.7,1.6,1.1,9.5,29.8,1.0,1.4,2.4,0.058,1.6,-1.1,0.6,1.3,AS
59.0,A.J. Green,26.0,MIL,SG,69.0,61.0,1964.0,8.7,0.61,0.901,0.091,1.2,8.8,5.0,9.0,0.8,0.4,9.9,13.4,1.4,0.3,1.7,0.041,-2.1,-1.7,-3.8,-0.9,
60.0,Duncan Robinson,31.0,DET,SF,71.0,71.0,1960.0,12.0,0.617,0.776,0.154,1.6,9.2,5.5,9.9,1.0,1.1,6.5,15.5,3.3,2.2,5.5,0.135,0.6,-0.1,0.5,1.3,
61.0,Deni Avdija,25.0,POR,SF,59.0,59.0,1955.0,20.1,0.598,0.378,0.58,3.7,19.1,11.3,32.2,1.1,1.7,16.2,29.2,3.9,2.1,5.9,0.146,3.7,0.4,4.0,3.0,AS
62.0,Devin Booker,29.0,PHO,SG,58.0,58.0,1938.0,19.9,0.579,0.309,0.434,2.4,10.8,6.5,29.9,1.2,0.9,12.6,32.0,3.9,1.6,5.5,0.136,2.9,-1.1,1.8,1.9,AS
63.0,Reed Sheppard,21.0,HOU,SG,73.0,15.0,1923.0,15.3,0.556,0.6,0.098,1.6,10.6,6.1,18.9,2.9,2.3,11.7,21.9,2.1,2.7,4.8,0.121,0.8,1.4,2.3,2.1,
64.0,Cason Wallace,22.0,OKC,SG,71.0,57.0,1918.0,12.2,0.537,0.487,0.118,3.5,8.8,6.3,13.0,3.6,1.4,10.9,14.5,0.9,4.0,4.9,0.123,-2.1,3.3,1.2,1.5,
65.0,Donovan Clingan,21.0,POR,C,70.0,70.0,1912.0,21.0,0.603,0.351,0.313,17.9,29.0,23.4,11.6,1.0,5.4,11.2,17.0,4.6,3.1,7.7,0.194,2.4,0.5,2.9,2.4,
66.0,Evan Mobley,24.0,CLE,PF,59.0,57.0,1908.0,19.7,0.593,0.256,0.344,8.0,22.1,15.1,16.6,1.2,5.2,10.9,22.4,3.2,2.7,5.9,0.148,1.8,1.3,3.0,2.4,
67.0,Jaime Jaquez Jr.,24.0,MIA,SF,67.0,1.0,1890.0,15.3,0.563,0.186,0.254,4.5,13.8,9.1,24.5,1.2,0.9,13.4,22.1,1.7,2.0,3.7,0.093,-0.1,0.3,0.2,1.0,
68.0,Kawhi Leonard,34.0,LAC,SF,58.0,58.0,1868.0,28.3,0.629,0.351,0.339,3.9,18.5,11.4,21.2,3.1,1.3,8.5,33.9,5.9,2.5,8.4,0.216,7.4,0.8,8.2,4.8,AS
69.0,Jeremiah Fears,19.0,NOP,PG,75.0,45.0,1867.0,12.6,0.515,0.299,0.224,3.0,12.6,7.7,19.4,2.1,1.3,14.8,24.9,-1.3,1.3,0.0,-0.001,-2.1,-1.3,-3.4,-0.7,
70.0,Jarace Walker,22.0,IND,PF,73.0,38.0,1866.0,11.6,0.547,0.488,0.251,2.6,19.6,10.9,13.9,1.5,1.1,14.5,20.5,-0.8,1.3,0.5,0.014,-1.8,-0.9,-2.7,-0.3,
71.0,Russell Westbrook,37.0,SAC,SF,64.0,58.0,1853.0,15.1,0.528,0.452,0.218,4.7,16.6,10.5,34.4,2.2,0.6,18.5,25.9,-0.6,0.9,0.3,0.007,0.6,-1.1,-0.5,0.7,
72.0,Naz Reid,26.0,MIN,C,71.0,2.0,1851.0,15.7,0.573,0.521,0.145,5.1,20.9,13.2,12.8,1.8,3.3,12.2,21.9,1.1,3.0,4.1,0.105,0.2,1.0,1.2,1.5,
73.0,Nic Claxton,26.0,BRK,C,66.0,65.0,1851.0,17.8,0.591,0.03,0.395,10.0,19.5,14.5,21.9,1.2,3.8,12.1,17.6,3.3,1.5,4.8,0.125,0.5,0.7,1.2,1.5,
74.0,Chet Holmgren,23.0,OKC,PF,63.0,63.0,1842.0,21.2,0.648,0.308,0.365,7.3,25.0,16.5,8.6,0.9,6.3,10.4,21.8,4.0,4.2,8.2,0.214,2.2,1.6,3.8,2.7,AS
75.0,Anthony Black,22.0,ORL,PG,60.0,40.0,1841.0,13.9,0.552,0.385,0.292,2.6,11.5,7.0,18.6,2.3,2.0,13.1,22.1,0.4,2.2,2.6,0.068,-1.0,0.5,-0.5,0.7,
76.0,Stephon Castle,21.0,SAS,PG,62.0,61.0,1837.0,17.3,0.573,0.297,0.478,5.0,13.3,9.3,34.2,1.9,0.9,17.9,25.1,2.4,2.7,5.1,0.134,0.8,0.9,1.7,1.7,
77.0,Bruce Brown,29.0,DEN,SG,75.0,2.0,1831.0,10.5,0.557,0.283,0.242,5.1,12.2,8.8,11.2,1.9,0.9,13.6,14.2,1.0,1.5,2.5,0.066,-2.5,-0.1,-2.6,-0.3,
78.0,Andrew Wiggins,30.0,MIA,SF,60.0,60.0,1828.0,15.3,0.583,0.396,0.19,5.7,11.1,8.4,12.5,1.7,3.0,10.2,19.9,1.9,2.2,4.2,0.11,0.8,0.7,1.5,1.6,
79.0,Jake LaRavia,24.0,LAL,PF,74.0,36.0,1821.0,12.1,0.571,0.471,0.294,7.0,11.0,9.1,9.5,2.4,1.6,12.5,14.7,1.6,1.8,3.4,0.09,-1.5,0.3,-1.3,0.3,
80.0,Jaylen Wells,22.0,MEM,SG,69.0,69.0,1821.0,11.5,0.559,0.523,0.245,3.6,9.6,6.5,8.7,1.6,0.5,8.7,19.3,0.9,0.9,1.9,0.049,-1.8,-1.3,-3.1,-0.5,
81.0,Myles Turner,29.0,MIL,C,67.0,67.0,1817.0,14.0,0.586,0.6,0.27,4.4,17.4,11.0,7.7,1.3,5.6,10.6,18.6,1.1,1.7,2.8,0.073,-0.9,-0.1,-1.0,0.5,
82.0,Derik Queen,21.0,NOP,C,74.0,45.0,1808.0,15.9,0.549,0.116,0.363,7.0,23.5,15.2,21.6,1.9,3.4,18.1,21.6,0.5,2.0,2.5,0.067,-1.4,0.7,-0.7,0.6,
83.0,Harrison Barnes,33.0,SAS,PF,69.0,52.0,1808.0,11.8,0.605,0.628,0.209,3.5,8.2,5.9,10.0,1.2,0.5,9.0,14.8,2.4,2.0,4.4,0.116,-0.1,0.1,0.0,0.9,
84.0,Devin Vassell,25.0,SAS,SG,59.0,57.0,1796.0,13.4,0.581,0.573,0.175,2.0,11.3,6.8,11.2,1.4,1.1,6.8,18.2,2.2,2.3,4.5,0.12,0.4,0.4,0.8,1.3,
85.0,Ace Bailey,19.0,UTA,SF,66.0,55.0,1795.0,11.9,0.538,0.447,0.103,5.9,10.9,8.3,9.7,1.5,2.4,10.1,21.1,0.0,0.3,0.3,0.008,-1.6,-2.5,-4.1,-0.9,
86.0,Jalen Duren,22.0,DET,C,64.0,64.0,1794.0,26.2,0.681,0.0,0.526,15.5,26.5,21.1,10.3,1.5,3.0,11.1,23.6,6.5,3.5,10.0,0.267,4.4,0.5,4.9,3.1,AS
87.0,Keyonte George,22.0,UTA,PG,54.0,54.0,1786.0,18.7,0.609,0.41,0.429,1.4,10.9,6.1,28.8,1.5,0.8,13.7,28.0,3.2,0.1,3.3,0.09,3.0,-2.1,0.9,1.3,
88.0,Davion Mitchell,27.0,MIA,PG,63.0,63.0,1783.0,11.9,0.572,0.424,0.126,1.6,8.1,4.8,29.5,1.7,0.6,16.6,13.5,2.2,1.7,3.9,0.104,-1.5,0.7,-0.8,0.6,
89.0,Josh Hart,30.0,NYK,SF,59.0,45.0,1783.0,16.3,0.608,0.4,0.212,5.4,22.6,13.9,22.5,1.9,1.0,16.0,16.9,3.0,2.7,5.7,0.154,1.2,2.1,3.3,2.4,
90.0,LeBron James,41.0,LAL,SF,53.0,53.0,1780.0,20.2,0.591,0.265,0.329,2.9,17.5,10.4,32.3,1.6,1.6,14.3,26.8,2.9,1.7,4.6,0.124,3.0,0.0,2.9,2.2,AS
91.0,LaMelo Ball,24.0,CHO,PG,64.0,61.0,1779.0,19.5,0.54,0.581,0.141,3.6,15.7,9.8,42.5,2.1,0.8,13.0,31.9,3.0,2.2,5.2,0.141,4.4,-0.1,4.2,2.8,
92.0,Deandre Ayton,27.0,LAL,C,64.0,64.0,1760.0,17.9,0.677,0.0,0.23,11.4,23.6,17.7,4.6,1.1,3.1,12.1,16.4,3.4,2.0,5.4,0.147,-0.1,-0.9,-1.0,0.5,
93.0,Andrew Nembhard,26.0,IND,PG,56.0,56.0,1749.0,15.8,0.564,0.391,0.314,1.5,8.5,4.9,37.3,1.4,0.4,13.8,23.8,2.2,0.6,2.7,0.075,1.2,-2.0,-0.9,0.5,
94.0,Maxime Raynaud,22.0,SAC,C,67.0,49.0,1744.0,15.7,0.613,0.104,0.23,8.0,23.9,15.7,7.3,0.9,1.9,11.0,18.0,2.2,0.8,3.0,0.083,-1.2,-1.6,-2.8,-0.3,
95.0,Nikola Vučević,35.0,2TM,C,60.0,49.0,1740.0,18.0,0.577,0.331,0.118,7.5,24.0,15.9,17.8,1.0,2.1,9.0,21.5,2.6,1.8,4.4,0.12,1.6,0.1,1.6,1.6,
95.0,Nikola Vučević,35.0,CHI,C,48.0,48.0,1480.0,18.2,0.585,0.33,0.112,7.3,23.4,15.5,18.7,1.0,1.8,9.1,21.5,2.3,1.3,3.6,0.117,1.9,-0.1,1.8,1.4,
95.0,Nikola Vučević,35.0,BOS,C,12.0,1.0,260.0,17.0,0.532,0.336,0.155,8.5,27.3,18.1,12.4,1.0,3.5,8.6,21.4,0.3,0.4,0.7,0.138,-0.4,1.0,0.6,0.2,
96.0,Neemias Queta,26.0,BOS,C,69.0,68.0,1739.0,19.5,0.661,0.014,0.36,12.9,23.1,18.1,8.9,1.7,5.1,12.6,14.6,4.3,3.3,7.6,0.209,0.3,1.9,2.2,1.9,
97.0,Zion Williamson,25.0,NOP,PF,58.0,51.0,1730.0,23.2,0.644,0.005,0.566,7.5,13.5,10.5,18.0,1.6,1.8,10.9,26.1,4.9,1.1,5.9,0.165,3.7,-0.6,3.2,2.3,
98.0,Jaylon Tyson,23.0,CLE,SG,64.0,40.0,1727.0,14.8,0.614,0.448,0.158,7.4,13.5,10.4,11.4,1.4,1.4,12.1,18.9,2.4,1.6,4.0,0.112,0.7,-0.5,0.2,0.9,
99.0,Marcus Smart,31.0,LAL,SG,60.0,53.0,1725.0,9.8,0.547,0.616,0.269,2.5,8.5,5.6,12.7,2.4,1.2,14.4,15.3,0.4,1.5,1.9,0.054,-2.8,0.5,-2.4,-0.2,
100.0,Victor Wembanyama,22.0,SAS,C,59.0,50.0,1725.0,28.5,0.616,0.329,0.414,7.6,33.2,20.7,16.9,1.8,9.4,11.3,31.9,3.9,4.6,8.5,0.238,5.5,4.0,9.6,5.1,AS
101.0,Sam Hauser,28.0,BOS,PF,70.0,42.0,1722.0,11.6,0.572,0.848,0.026,3.4,13.6,8.6,7.9,1.1,1.3,5.7,14.6,2.2,1.9,4.1,0.115,0.2,0.0,0.3,1.0,
102.0,Brandon Miller,23.0,CHO,SF,57.0,57.0,1721.0,16.9,0.575,0.505,0.222,4.1,14.7,9.5,18.5,1.7,2.2,13.4,28.7,1.6,2.1,3.7,0.103,1.6,-0.1,1.5,1.5,
103.0,Noah Clowney,21.0,BRK,PF,63.0,57.0,1719.0,11.2,0.555,0.626,0.353,3.3,14.8,8.8,9.7,1.4,2.2,12.2,20.2,0.1,1.1,1.2,0.032,-2.1,-1.2,-3.3,-0.6,
104.0,Keldon Johnson,26.0,SAS,SF,74.0,0.0,1715.0,17.5,0.625,0.337,0.23,7.7,17.0,12.5,8.8,1.1,0.5,7.6,20.5,3.7,2.3,6.0,0.168,1.4,-0.1,1.3,1.4,
105.0,Moussa Diabaté,24.0,CHO,C,66.0,40.0,1715.0,17.6,0.649,0.006,0.49,16.8,21.1,19.0,10.0,1.5,3.6,13.8,11.8,4.3,2.5,6.8,0.189,0.5,1.2,1.7,1.6,
106.0,Kyle Kuzma,30.0,MIL,PF,65.0,40.0,1715.0,14.1,0.581,0.349,0.28,3.6,15.7,9.7,14.7,1.2,1.5,12.7,21.6,1.0,1.0,1.9,0.054,-1.1,-1.3,-2.4,-0.2,
107.0,Rui Hachimura,27.0,LAL,PF,60.0,35.0,1710.0,11.0,0.615,0.456,0.113,2.5,10.5,6.6,4.0,0.9,1.0,6.6,14.7,1.7,0.9,2.6,0.074,-1.0,-1.5,-2.5,-0.2,
108.0,P.J. Washington,27.0,DAL,PF,55.0,52.0,1706.0,13.2,0.534,0.352,0.281,5.3,18.6,12.1,8.2,1.5,3.0,11.2,20.2,-0.3,2.0,1.7,0.048,-1.7,0.2,-1.6,0.2,
109.0,Jerami Grant,31.0,POR,PF,57.0,38.0,1695.0,15.4,0.608,0.479,0.441,3.4,9.2,6.3,11.1,1.2,1.9,12.0,23.7,2.6,1.3,3.9,0.112,1.0,-1.0,0.0,0.9,
110.0,Michael Porter Jr.,27.0,BRK,SF,52.0,52.0,1689.0,19.9,0.595,0.506,0.237,4.5,21.6,12.6,18.2,1.6,0.7,10.3,30.4,1.8,1.3,3.1,0.087,4.3,-1.2,3.0,2.1,
